日期,开盘价,最高价,最低价,收盘价,成交量
20100413,3129.69,3173.63,3101.48,3161.25,143982040.0
20100414,3161.55,3167.66,3145.56,3166.18,106435847.0
20100415,3168.14,3181.66,3135.99,3164.97,106263908.0
20100416,3159.67,3159.67,3121.37,3130.3,80934918.0
20100419,3096.79,3096.79,2977.77,2980.3,129360505.0
20100420,2980.08,2998.91,2941.35,2979.53,101732249.0
20100421,2984.62,3034.33,2972.1,3033.28,116308514.0
20100422,3021.29,3023.64,2978.46,2999.48,121726664.0
20100423,2995.57,3015.63,2966.79,2983.54,103518713.0
20100426,2988.08,2996.83,2965.83,2969.5,89146675.0
20100427,2962.15,2962.15,2866.34,2907.93,108271273.0
20100428,2883.17,2916.68,2865.47,2900.33,83749411.0
20100429,2912.2,2928.93,2867.94,2868.43,89344434.0
20100430,2867.65,2875.81,2820.95,2870.61,88734444.0
20100504,2821.35,2862.56,2809.13,2835.28,66079844.0
20100505,2804.51,2857.29,2770.33,2857.15,95340578.0
20100506,2838.95,2838.95,2735.0,2739.7,92649316.0
20100507,2685.99,2732.18,2665.81,2688.38,92026260.0
20100510,2690.86,2713.06,2646.59,2698.76,81854050.0
20100511,2745.6,2751.07,2638.53,2647.57,87897107.0
20100512,2628.02,2668.12,2604.2,2655.71,82544160.0
20100513,2653.58,2711.07,2646.9,2710.51,83077733.0
20100514,2692.1,2712.86,2677.19,2696.63,73368024.0
20100517,2663.88,2663.88,2557.24,2559.93,82648326.0
20100518,2555.14,2603.32,2529.63,2594.78,82792386.0
20100519,2581.63,2623.96,2554.98,2587.81,71372186.0
20100520,2571.54,2609.64,2551.45,2555.94,66390044.0
20100521,2492.58,2584.45,2481.97,2583.52,83856090.0
20100524,2596.32,2680.49,2596.32,2673.42,112497272.0
20100525,2654.36,2659.74,2609.09,2622.63,93269050.0
20100526,2620.85,2644.94,2610.51,2625.79,68710464.0
20100527,2615.11,2662.08,2583.55,2655.92,87883569.0
20100528,2680.4,2686.54,2641.41,2655.77,86947998.0
20100531,2647.87,2665.39,2591.54,2592.15,78743882.0
20100601,2577.76,2598.9,2534.27,2568.28,74666113.0
20100602,2548.54,2572.34,2521.06,2571.42,64866634.0
20100603,2575.77,2596.14,2551.53,2552.66,69502328.0
20100604,2536.23,2556.97,2527.87,2553.59,56518495.0
20100607,2508.33,2527.1,2491.66,2511.73,65697988.0
20100608,2510.08,2531.88,2491.65,2513.95,63032468.0
20100609,2523.88,2589.47,2501.12,2583.87,96030984.0
20100610,2561.55,2581.05,2554.79,2562.58,74583964.0
20100611,2574.9,2590.98,2566.62,2569.94,66519280.0
20100617,2588.97,2595.51,2559.72,2560.25,54957039.0
20100618,2556.6,2568.86,2505.33,2513.22,67218453.0
20100621,2517.29,2587.34,2504.32,2586.21,78554425.0
20100622,2579.63,2598.35,2572.96,2588.7,63681459.0
20100623,2576.34,2593.67,2546.52,2569.87,58776822.0
20100624,2563.64,2586.9,2554.34,2566.75,48856571.0
20100625,2556.54,2572.83,2534.27,2552.82,50078852.0
20100628,2550.65,2561.49,2528.39,2535.28,43203938.0
20100629,2534.5,2541.14,2425.93,2427.05,73744904.0
20100630,2409.54,2411.44,2382.36,2398.37,55210569.0
20100701,2393.95,2410.77,2371.78,2373.79,49967686.0
20100702,2371.32,2386.4,2319.74,2382.9,68329570.0
20100705,2358.76,2378.09,2335.57,2363.95,47996452.0
20100706,2358.28,2409.78,2356.55,2409.42,61364295.0
20100707,2407.67,2421.68,2392.57,2421.12,56110700.0
20100708,2429.68,2436.28,2402.0,2415.15,54485954.0
20100709,2416.58,2485.6,2398.68,2470.92,85890148.0
20100712,2468.54,2501.02,2455.81,2490.72,82922349.0
20100713,2468.69,2468.69,2439.24,2450.29,66327019.0
20100714,2456.1,2494.59,2456.1,2470.44,72946145.0
20100715,2465.99,2487.24,2423.65,2424.3,105539239.0
20100716,2414.68,2428.46,2389.07,2424.27,70793303.0
20100719,2399.58,2484.19,2392.27,2475.42,88838962.0
20100720,2477.75,2530.33,2477.46,2528.73,118598374.0
20100721,2529.62,2553.45,2520.15,2535.39,114247832.0
20100722,2525.98,2563.24,2522.2,2562.41,105934217.0
20100723,2566.85,2579.52,2549.24,2572.03,114373149.0
20100726,2576.37,2589.48,2556.47,2588.68,93326486.0
20100727,2581.59,2588.0,2565.64,2575.37,86605236.0
20100728,2574.32,2636.0,2564.16,2633.66,128979538.0
20100729,2635.05,2656.41,2623.94,2648.12,139123605.0
20100730,2642.85,2643.04,2614.73,2637.5,94773788.0
20100802,2635.81,2675.76,2633.65,2672.52,112944633.0
20100803,2678.79,2681.79,2626.72,2627.0,127971094.0
20100804,2620.5,2638.9,2589.99,2638.52,112123737.0
20100805,2636.24,2640.59,2606.62,2620.76,113514382.0
20100806,2618.71,2659.41,2598.91,2658.39,120927286.0
20100809,2656.36,2676.09,2650.4,2672.53,119964750.0
20100810,2672.79,2675.31,2594.34,2595.27,127010021.0
20100811,2587.62,2618.45,2586.02,2607.5,86941461.0
20100812,2584.92,2608.76,2570.96,2575.48,92675203.0
20100813,2576.69,2607.03,2564.84,2606.7,88820450.0
20100816,2603.79,2665.31,2596.77,2661.71,125862823.0
20100817,2663.18,2677.57,2654.01,2671.89,122638294.0
20100818,2674.5,2687.76,2654.41,2666.3,136254348.0
20100819,2669.43,2701.93,2659.3,2687.98,128441613.0
20100820,2677.02,2683.29,2636.91,2642.31,116172184.0
20100823,2637.82,2656.12,2629.71,2639.37,88136539.0
20100824,2636.53,2667.17,2614.56,2650.31,107243639.0
20100825,2634.95,2645.5,2595.73,2596.58,109695828.0
20100826,2604.88,2616.96,2590.61,2603.48,80313857.0
20100827,2602.5,2613.49,2588.64,2610.74,70466094.0
20100830,2622.27,2656.36,2620.19,2652.66,110479525.0
20100831,2644.79,2647.25,2626.79,2638.8,110890245.0
20100901,2641.05,2662.88,2604.49,2622.88,127164940.0
20100902,2646.89,2659.98,2636.42,2655.78,124076238.0
20100903,2658.13,2660.54,2631.85,2655.39,129456526.0
20100906,2667.2,2698.6,2664.24,2696.25,144209066.0
20100907,2698.22,2704.93,2679.02,2698.36,112231539.0
20100908,2687.71,2695.85,2674.32,2695.29,113519409.0
20100909,2698.64,2698.64,2651.6,2656.35,132989434.0
20100910,2657.24,2667.84,2628.83,2663.21,113041151.0
20100913,2665.66,2696.67,2660.61,2688.32,117918914.0
20100914,2694.07,2703.78,2678.97,2688.52,120712410.0
20100915,2688.39,2688.49,2645.86,2652.5,122039815.0
20100916,2646.92,2653.27,2583.34,2602.47,118998200.0
20100917,2607.55,2615.08,2592.54,2598.69,83171357.0
20100920,2601.48,2607.35,2573.63,2588.71,79469519.0
20100921,2593.76,2601.1,2580.18,2591.55,58101406.0
20100927,2600.54,2629.05,2597.14,2627.97,76844658.0
20100928,2625.33,2625.33,2607.02,2611.35,93117430.0
20100929,2608.92,2634.12,2603.93,2610.68,88618663.0
20100930,2599.72,2656.0,2597.6,2655.66,89580361.0
20101008,2681.25,2747.81,2677.99,2738.74,135759543.0
20101011,2755.03,2823.6,2755.03,2806.94,207535265.0
20101012,2795.76,2843.43,2782.34,2841.41,167428327.0
20101013,2842.14,2862.04,2826.22,2861.36,185281671.0
20101014,2881.55,2919.41,2864.52,2879.64,229461709.0
20101015,2863.74,2971.16,2858.22,2971.16,236568558.0
20101018,2985.46,3026.1,2944.72,2955.23,263316938.0
20101019,2949.63,3002.37,2931.91,3001.85,170667828.0
20101020,2947.51,3041.15,2942.51,3003.95,207804424.0
20101021,3009.23,3018.24,2958.55,2983.53,161436141.0
20101022,2976.75,2997.62,2954.62,2975.04,147079881.0
20101025,2979.71,3051.54,2959.3,3051.42,192114243.0
20101026,3065.84,3073.38,3017.82,3041.54,198778908.0
20101027,3031.65,3056.4,2988.87,2997.05,176268280.0
20101028,2989.29,3007.01,2969.3,2992.58,143537933.0
20101029,2993.3,2996.77,2955.48,2978.84,147109754.0
20101101,2986.89,3054.05,2986.89,3054.02,186243180.0
20101102,3061.63,3089.57,3029.32,3045.43,224947283.0
20101103,3044.02,3069.07,3017.1,3030.99,189848032.0
20101104,3035.37,3087.42,3035.37,3086.94,176857096.0
20101105,3129.87,3142.59,3105.92,3129.5,211955803.0
20101108,3140.4,3160.7,3124.09,3159.51,205417960.0
20101109,3159.02,3159.02,3110.34,3135.0,192455746.0
20101110,3120.44,3124.26,3093.88,3115.36,185052423.0
20101111,3108.51,3186.72,3102.77,3147.74,210274743.0
20101112,3121.92,3150.15,2975.16,2985.44,233084958.0
20101115,2984.87,3016.13,2939.68,3014.41,153152448.0
20101116,3007.64,3007.64,2885.75,2894.54,171089373.0
20101117,2852.48,2891.05,2824.12,2838.86,123780261.0
20101118,2855.61,2873.7,2827.18,2865.45,102226182.0
20101119,2879.66,2888.75,2806.64,2888.57,123778460.0
20101122,2861.61,2904.97,2852.77,2884.37,127117716.0
20101123,2872.17,2872.17,2791.58,2828.28,116311956.0
20101124,2794.86,2861.49,2794.86,2859.94,116156238.0
20101125,2875.86,2901.68,2856.96,2898.26,131608453.0
20101126,2890.29,2894.42,2851.96,2871.7,110866191.0
20101129,2861.15,2878.83,2841.8,2866.36,102452542.0
20101130,2863.41,2881.16,2758.92,2820.18,139324863.0
20101201,2810.54,2834.2,2795.81,2823.45,81263296.0
20101202,2860.46,2870.81,2841.47,2843.61,104195755.0
20101203,2846.73,2853.4,2822.74,2842.43,83521010.0
20101206,2850.38,2871.41,2831.7,2857.18,89773055.0
20101207,2843.77,2884.53,2809.11,2875.86,86785497.0
20101208,2868.73,2880.56,2843.94,2848.55,86707379.0
20101209,2837.62,2854.7,2808.51,2810.95,94622552.0
20101210,2798.74,2850.42,2792.52,2841.04,80496108.0
20101213,2850.33,2923.77,2847.66,2922.95,128878468.0
20101214,2928.3,2933.41,2912.42,2927.08,120944936.0
20101215,2927.26,2939.05,2905.65,2911.41,109462489.0
20101216,2908.87,2921.28,2891.86,2898.14,87606313.0
20101217,2896.77,2898.81,2881.0,2893.74,73677136.0
20101220,2901.47,2911.56,2804.56,2852.92,113755495.0
20101221,2857.59,2908.17,2846.63,2904.12,106825623.0
20101222,2910.73,2917.2,2867.05,2877.9,98325557.0
20101223,2874.2,2893.71,2849.84,2855.22,89002488.0
20101224,2841.35,2853.49,2813.5,2835.16,81216848.0
20101227,2842.81,2876.81,2774.54,2781.4,97807278.0
20101228,2768.03,2775.15,2730.41,2732.99,84332632.0
20101229,2735.48,2753.03,2721.48,2751.53,63941278.0
20101230,2751.97,2768.13,2724.54,2759.58,73172046.0
20101231,2759.16,2808.93,2758.13,2808.08,83350214.0
20110104,2825.33,2855.4,2810.11,2852.65,110072791.0
20110105,2833.12,2850.49,2824.3,2838.59,104415282.0
20110106,2838.44,2853.88,2816.95,2824.2,84705616.0
20110107,2820.67,2868.01,2807.87,2838.8,113129568.0
20110110,2832.62,2847.36,2786.86,2791.81,90780872.0
20110111,2783.48,2810.76,2770.34,2804.05,80553780.0
20110112,2811.79,2828.47,2788.13,2821.31,79246117.0
20110113,2830.53,2837.53,2810.87,2827.71,74886265.0
20110114,2817.05,2817.05,2780.44,2791.34,76753880.0
20110117,2772.45,2780.94,2698.78,2706.66,92519113.0
20110118,2696.15,2715.41,2683.37,2708.98,60377276.0
20110119,2707.82,2759.6,2700.81,2758.1,78493169.0
20110120,2752.8,2752.8,2676.13,2677.65,86047191.0
20110121,2668.68,2746.18,2667.29,2715.29,95639038.0
20110124,2716.52,2736.11,2690.65,2695.72,87920807.0
20110125,2691.69,2701.04,2661.45,2677.43,69481412.0
20110126,2677.17,2710.74,2676.77,2708.81,60750899.0
20110127,2690.83,2753.0,2677.21,2749.15,105569163.0
20110128,2741.31,2759.44,2733.29,2752.75,85427992.0
20110131,2751.53,2790.92,2748.54,2790.69,91502814.0
20110201,2795.07,2805.05,2785.3,2798.96,73350092.0
20110209,2778.7,2804.21,2764.87,2774.07,87257788.0
20110210,2769.65,2819.06,2760.18,2818.16,97919763.0
20110211,2815.12,2835.41,2807.61,2827.33,107758171.0
20110214,2828.57,2906.26,2828.57,2899.13,154242970.0
20110215,2900.43,2934.47,2892.64,2899.24,152449898.0
20110216,2893.68,2924.19,2882.55,2923.9,127805697.0
20110217,2929.26,2939.28,2905.03,2926.96,130415498.0
20110218,2924.23,2924.23,2890.26,2899.79,113775463.0
20110221,2886.54,2932.82,2884.19,2932.25,118855883.0
20110222,2941.32,2944.41,2851.62,2855.52,153004622.0
20110223,2844.99,2868.48,2839.2,2862.63,111083059.0
20110224,2861.39,2881.54,2854.56,2878.6,109772588.0
20110225,2876.78,2890.32,2848.65,2878.57,100094039.0
20110228,2880.17,2906.17,2861.82,2905.05,118705763.0
20110301,2906.29,2931.58,2901.55,2918.92,136555048.0
20110302,2905.51,2924.96,2883.57,2913.81,133442258.0
20110303,2918.73,2937.56,2900.76,2902.98,150488884.0
20110304,2902.19,2944.46,2898.08,2942.31,118277241.0
20110307,2952.72,3000.43,2952.72,2996.21,160105884.0
20110308,2996.73,3001.62,2976.6,2999.94,126681154.0
20110309,3002.55,3012.04,2989.34,3002.15,124790735.0
20110310,2995.77,2995.77,2954.37,2957.14,123799889.0
20110311,2942.42,2966.98,2927.68,2933.8,115994480.0
20110314,2923.98,2939.65,2914.46,2937.63,116910618.0
20110315,2927.98,2927.98,2850.95,2896.26,154951951.0
20110316,2894.25,2934.02,2894.25,2930.8,130777237.0
20110317,2906.96,2935.63,2885.65,2897.3,137797827.0
20110318,2920.81,2930.61,2900.87,2906.89,100637335.0
20110321,2913.91,2927.07,2895.15,2909.14,96760275.0
20110322,2917.69,2923.39,2884.75,2919.14,95117457.0
20110323,2919.02,2950.42,2911.63,2948.48,112603475.0
20110324,2949.85,2958.66,2942.13,2946.71,108955979.0
20110325,2948.54,2985.08,2946.7,2977.81,136396367.0
20110328,2985.36,3005.78,2979.2,2984.01,156016878.0
20110329,2979.87,2994.17,2953.54,2958.08,168543246.0
20110330,2955.45,2968.18,2935.75,2955.77,126493548.0
20110331,2954.65,2961.63,2914.38,2928.11,108935611.0
20110401,2932.48,2967.85,2924.39,2967.41,99844094.0
20110406,2964.21,3005.24,2963.9,3001.36,141650613.0
20110407,3003.2,3012.29,2990.31,3007.91,124734591.0
20110408,3005.37,3031.1,2998.34,3030.02,114337794.0
20110411,3037.91,3059.57,3019.89,3022.75,147189576.0
20110412,3012.8,3039.12,3003.45,3021.37,145990547.0
20110413,3006.83,3050.4,2994.47,3050.4,128202655.0
20110414,3049.67,3058.24,3036.73,3042.64,129487107.0
20110415,3036.35,3062.53,3020.16,3050.53,128530989.0
20110418,3040.53,3067.46,3037.19,3057.33,137488739.0
20110419,3038.81,3038.81,2996.22,2999.04,141896394.0
20110420,3005.98,3019.12,2992.67,3007.04,119741657.0
20110421,3021.77,3035.47,3012.54,3026.67,121510664.0
20110422,3025.7,3032.97,3004.47,3010.52,118525613.0
20110425,3003.03,3003.61,2964.64,2964.95,117316622.0
20110426,2956.95,2970.28,2931.5,2938.98,95154819.0
20110427,2946.33,2961.13,2907.66,2925.41,105492475.0
20110428,2937.95,2953.19,2884.84,2887.04,105230875.0
20110429,2886.63,2913.56,2871.01,2911.51,87534255.0
20110503,2911.51,2933.46,2890.23,2932.19,96402722.0
20110504,2916.85,2916.97,2860.08,2866.02,111481131.0
20110505,2854.77,2880.13,2849.91,2872.4,91084427.0
20110506,2842.77,2881.71,2834.46,2863.89,91063909.0
20110509,2868.24,2885.18,2861.42,2872.46,81576155.0
20110510,2876.98,2891.03,2865.1,2890.63,81297176.0
20110511,2890.35,2897.14,2868.35,2883.42,92477122.0
20110512,2864.98,2876.45,2843.1,2844.08,100240961.0
20110513,2846.31,2871.99,2832.25,2871.03,93238815.0
20110516,2864.38,2877.09,2846.31,2849.07,84648251.0
20110517,2846.45,2869.23,2821.2,2852.77,94819847.0
20110518,2846.73,2877.43,2843.68,2872.77,76826970.0
20110519,2879.39,2884.14,2856.83,2859.57,76994538.0
20110520,2858.31,2866.76,2850.45,2858.46,70743786.0
20110523,2853.29,2853.29,2771.12,2774.57,98622045.0
20110524,2766.06,2771.75,2744.78,2767.06,74852898.0
20110525,2764.56,2771.18,2737.33,2741.74,74406534.0
20110526,2755.39,2764.89,2734.54,2736.53,78741315.0
20110527,2739.39,2746.84,2708.55,2709.95,82521052.0
20110530,2704.49,2728.06,2689.21,2706.36,65174388.0
20110531,2707.56,2744.93,2702.1,2743.47,67900383.0
20110601,2737.06,2744.56,2726.5,2743.57,68555501.0
20110602,2715.32,2728.0,2676.54,2705.18,86021158.0
20110603,2701.77,2732.43,2701.25,2728.02,67983945.0
20110607,2720.97,2745.77,2717.31,2744.3,65021293.0
20110608,2742.04,2754.12,2715.25,2750.29,74294661.0
20110609,2743.54,2747.33,2702.7,2703.35,83469268.0
20110610,2696.13,2707.74,2672.32,2705.14,73400294.0
20110613,2687.65,2703.42,2669.4,2700.38,63069459.0
20110614,2696.22,2735.55,2691.67,2730.04,83097514.0
20110615,2717.68,2730.48,2705.07,2705.43,74856945.0
20110616,2685.63,2691.94,2663.12,2664.28,70927870.0
20110617,2661.41,2675.03,2641.39,2642.82,64442633.0
20110620,2635.83,2637.88,2610.99,2621.25,60059864.0
